178,6,Cabinda,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
179,6,Cunene,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
180,6,Huambo,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
181,6,Huila,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
182,6,Kuando-Kubango,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
183,6,Kwanza Norte,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
184,6,Kwanza Sul,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
185,6,Luanda,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
186,6,Lunda Norte,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
187,6,Lunda Sul,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
188,6,Malanje,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
189,6,Moxico,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
190,6,Namibe,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
191,6,Uige,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
192,6,Zaire,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
193,7,Other Provinces,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
194,8,Sector claimed by Argentina/Ch,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
195,8,Sector claimed by Argentina/UK,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
196,8,Sector claimed by Australia,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
197,8,Sector claimed by France,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
198,8,Sector claimed by New Zealand,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
199,8,Sector claimed by Norway,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
200,8,Unclaimed Sector,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
201,9,Barbuda,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
202,9,Saint George,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
203,9,Saint John,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
204,9,Saint Mary,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
205,9,Saint Paul,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
206,9,Saint Peter,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
207,9,Saint Philip,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
208,10,Buenos Aires,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
209,10,Catamarca,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
210,10,Chaco,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
211,10,Chubut,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
212,10,Cordoba,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
213,10,Corrientes,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
214,10,Distrito Federal,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
215,10,Entre Rios,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
216,10,Formosa,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
217,10,Jujuy,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
218,10,La Pampa,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
219,10,La Rioja,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
220,10,Mendoza,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
221,10,Misiones,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
222,10,Neuquen,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
223,10,Rio Negro,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
224,10,Salta,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
225,10,San Juan,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
226,10,San Luis,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
227,10,Santa Cruz,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
228,10,Santa Fe,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
229,10,Santiago del Estero,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
230,10,Tierra del Fuego,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
231,10,Tucuman,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
232,11,Aragatsotn,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
233,11,Ararat,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
234,11,Armavir,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
235,11,Gegharkunik,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
236,11,Kotaik,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
237,11,Lori,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
238,11,Shirak,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
239,11,Stepanakert,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
240,11,Syunik,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
241,11,Tavush,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
242,11,Vayots Dzor,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
243,11,Yerevan,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
244,12,Aruba,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
245,13,Auckland,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
246,13,Australian Capital Territory,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
247,13,Balgowlah,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
248,13,Balmain,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
249,13,Bankstown,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
250,13,Baulkham Hills,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
251,13,Bonnet Bay,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
252,13,Camberwell,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
253,13,Carole Park,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
254,13,Castle Hill,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
255,13,Caulfield,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
256,13,Chatswood,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
257,13,Cheltenham,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
258,13,Cherrybrook,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
259,13,Clayton,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
260,13,Collingwood,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
261,13,Frenchs Forest,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
262,13,Hawthorn,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
263,13,Jannnali,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
264,13,Knoxfield,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
265,13,Melbourne,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
266,13,New South Wales,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
267,13,Northern Territory,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
268,13,Perth,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
269,13,Queensland,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
270,13,South Australia,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
271,13,Tasmania,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
272,13,Templestowe,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
273,13,Victoria,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
274,13,Werribee south,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
275,13,Western Australia,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
276,13,Wheeler,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
277,14,Bundesland Salzburg,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
278,14,Bundesland Steiermark,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
279,14,Bundesland Tirol,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
280,14,Burgenland,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
281,14,Carinthia,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
282,14,Karnten,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
283,14,Liezen,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
284,14,Lower Austria,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
285,14,Niederosterreich,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
286,14,Oberosterreich,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
287,14,Salzburg,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
288,14,Schleswig-Holstein,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
289,14,Steiermark,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
290,14,Styria,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
291,14,Tirol,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
292,14,Upper Austria,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
293,14,Vorarlberg,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
294,14,Wien,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
295,15,Abseron,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
296,15,Baki Sahari,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
297,15,Ganca,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
298,15,Ganja,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
299,15,Kalbacar,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
300,15,Lankaran,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
301,15,Mil-Qarabax,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
302,15,Mugan-Salyan,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
303,15,Nagorni-Qarabax,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
304,15,Naxcivan,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
305,15,Priaraks,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
306,15,Qazax,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
307,15,Saki,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
308,15,Sirvan,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
309,15,Xacmaz,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
310,16,Abaco,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
311,16,Acklins Island,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
312,16,Andros,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
313,16,Berry Islands,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
314,16,Biminis,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
315,16,Cat Island,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
316,16,Crooked Island,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
317,16,Eleuthera,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
318,16,Exuma and Cays,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
319,16,Grand Bahama,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
320,16,Inagua Islands,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
321,16,Long Island,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
322,16,Mayaguana,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
323,16,New Providence,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
324,16,Ragged Island,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
325,16,Rum Cay,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
326,16,San Salvador,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
327,17,'Isa,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
328,17,Badiyah,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
329,17,Hidd,1,2016-05-30 12:23:14,System,2016-05-30 12:23:14,System
